length,no_policy,seq,parallel,unseq,par_unseq,best_K,best_time,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32
100000,7e-07,5e-07,1.81e-05,4e-07,2.24e-05,1,0.0011102,0.0011102,0.0017081,0.002176,0.0027804,0.0032963,0.0037283,0.0041374,0.0047194,0.005204,0.0057784,0.0062471,0.0068778,0.0072479,0.0078475,0.0085755,0.0092073,0.0095597,0.0100691,0.0104181,0.0110383,0.011566,0.0121024,0.0126825,0.0130425,0.0135857,0.0139928,0.0145144,0.0150465,0.0155595,0.016371,0.0168851,0.0173067
1000000,3.2e-06,1.4e-06,2.47e-05,1.4e-06,1.24e-05,1,0.0019056,0.0019056,0.00234,0.0023758,0.0029688,0.0033676,0.0035834,0.0039972,0.0045323,0.0048217,0.0054408,0.006104,0.0066621,0.0072023,0.007879,0.0087901,0.0091664,0.0095052,0.0101081,0.0107047,0.0111959,0.0117299,0.0120909,0.0121086,0.012634,0.0132836,0.0137912,0.0141097,0.0146252,0.0154274,0.0159796,0.0163707,0.0171899
1000,7.1e-06,2.6e-06,6.76e-05,2.5e-06,2.46e-05,1,0.0017233,0.0017233,0.0021368,0.0023772,0.0029708,0.0033823,0.0038718,0.0043167,0.0047369,0.0055171,0.0060141,0.0065684,0.0072639,0.0078937,0.0084986,0.0088872,0.0095696,0.0101193,0.0107473,0.0110818,0.0110358,0.0116374,0.0121435,0.0127197,0.0131559,0.0138579,0.0144577,0.0152116,0.0156459,0.0157205,0.0166351,0.0170555,0.0174619
10000,7e-07,4e-07,1.78e-05,4e-07,2.78e-05,1,0.0010483,0.0010483,0.0017866,0.0022915,0.0028192,0.0034157,0.0038508,0.0044236,0.005004,0.0053752,0.0058928,0.0063068,0.0069565,0.0075322,0.0080497,0.0084627,0.0089755,0.0093046,0.0100384,0.0105545,0.0111625,0.0116671,0.0122275,0.0128585,0.0136743,0.0139916,0.0144282,0.0148366,0.0151196,0.015754,0.016559,0.017287,0.0179427
100000,2.6e-06,1.7e-06,2.09e-05,1.8e-06,2.27e-05,1,0.0011102,0.0011102,0.0018391,0.0024155,0.0028497,0.003436,0.0039575,0.0044876,0.0050993,0.0056006,0.0059646,0.0066566,0.0069114,0.0075574,0.0079834,0.0085745,0.0089358,0.0095541,0.0102859,0.010861,0.0112011,0.0119654,0.0124086,0.013056,0.0134776,0.0138845,0.0144807,0.0153731,0.0163696,0.0171684,0.0187292,0.01931,0.0187422
1000000,3.3e-06,1e-06,2.3e-05,9e-07,1.05e-05,1,0.0018423,0.0018423,0.0021552,0.0024439,0.0027724,0.0033309,0.0036956,0.0042604,0.0046511,0.0051415,0.0057118,0.0059161,0.006594,0.0069873,0.0077838,0.0082937,0.0091683,0.0098127,0.0100977,0.0109269,0.0112655,0.011767,0.012292,0.0126257,0.0130811,0.0139194,0.0147567,0.0152198,0.0158361,0.016485,0.0170107,0.0169947,0.0178276
1000,5.6e-06,1.3e-06,6.15e-05,1.3e-06,1.89e-05,1,0.0019133,0.0019133,0.002023,0.0024912,0.0029036,0.0032112,0.0036006,0.004048,0.0046526,0.0050185,0.0057634,0.0061036,0.0067449,0.0074577,0.0078772,0.0086834,0.0093685,0.0098735,0.0104325,0.010954,0.0115286,0.0119737,0.0122017,0.0125271,0.0129728,0.0134238,0.0146265,0.0149388,0.0150683,0.015893,0.0165793,0.0169135,0.0173721
10000,1.4e-06,9e-07,1.83e-05,9e-07,1.38e-05,1,0.0010775,0.0010775,0.0018134,0.0022022,0.0027238,0.0033122,0.0038397,0.0044275,0.0048379,0.0052163,0.0057567,0.0062987,0.0067453,0.0073791,0.0079525,0.0088753,0.0090947,0.0098337,0.0103766,0.011041,0.0114774,0.0119483,0.0122722,0.0128625,0.0133026,0.014295,0.0146447,0.0151528,0.0157743,0.0163904,0.0167093,0.0171107,0.0176604
100000,1.4e-06,1e-06,1.93e-05,1e-06,2.21e-05,1,0.0011684,0.0011684,0.0019239,0.0023309,0.0029264,0.00342,0.003833,0.0045086,0.005007,0.005469,0.0059112,0.0064536,0.007249,0.0076182,0.0082461,0.0085132,0.0093733,0.0098737,0.010296,0.0109589,0.0114341,0.0122855,0.0125892,0.0130074,0.0137405,0.0141476,0.0145437,0.0152664,0.0158504,0.0162773,0.0167415,0.0173787,0.018344
1000000,2.3e-06,5e-07,2.35e-05,4e-07,1.51e-05,1,0.001734,0.001734,0.0019139,0.0023387,0.002889,0.0034485,0.0039182,0.0044772,0.0048367,0.0053197,0.0057363,0.0062645,0.0067008,0.0075612,0.0077517,0.0084973,0.0093792,0.0097659,0.0103337,0.0106543,0.0111657,0.0114755,0.0120312,0.0124247,0.0129654,0.0135178,0.0138387,0.0147143,0.0155516,0.0156937,0.0162226,0.0163338,0.0169857
1000,6.2e-06,1.3e-06,7.14e-05,1.3e-06,1.8e-05,1,0.0021591,0.0021591,0.0023172,0.0025562,0.0029796,0.0034772,0.0040088,0.0043754,0.0048881,0.0054187,0.0059487,0.0063525,0.0073549,0.0075894,0.0082395,0.0092171,0.0095675,0.0102301,0.0106176,0.0110998,0.0116583,0.0119808,0.0124148,0.0127505,0.0130487,0.0136544,0.0140167,0.0149988,0.0152988,0.0158085,0.0166407,0.0171214,0.0171671
10000,1.4e-06,1e-06,1.91e-05,9e-07,1.51e-05,1,0.0011658,0.0011658,0.001784,0.002386,0.0027953,0.0033174,0.0038768,0.0045017,0.0049418,0.0053319,0.0058207,0.0062042,0.0068061,0.0074259,0.0079367,0.0086223,0.0092985,0.0098411,0.0103724,0.0106371,0.0112524,0.0116275,0.0120854,0.0126428,0.0131512,0.0135287,0.0140518,0.0148783,0.0155969,0.0162539,0.016557,0.0169102,0.0180179
100000,8e-07,4e-07,1.93e-05,4e-07,2.3e-05,1,0.0010981,0.0010981,0.0018329,0.0023731,0.0029147,0.0033217,0.00398,0.0044125,0.0051768,0.0056088,0.0059721,0.0065515,0.0073119,0.007522,0.0078743,0.008522,0.0091088,0.0095114,0.0101618,0.010717,0.0113179,0.0120042,0.012426,0.0127182,0.0133173,0.0138343,0.0142243,0.0151063,0.01552,0.0162357,0.0167974,0.0168665,0.0174011
1000000,3.1e-06,6e-07,2.37e-05,4e-07,1.08e-05,1,0.0019343,0.0019343,0.0022,0.0028424,0.0032171,0.0034426,0.0038667,0.0042965,0.004774,0.0053802,0.0056811,0.0060801,0.0069333,0.0075317,0.0082167,0.0087145,0.009548,0.0099216,0.0108049,0.0112026,0.0116108,0.0119696,0.0122695,0.0127683,0.0128483,0.0137578,0.0141204,0.0145951,0.015729,0.0161385,0.0166048,0.0171296,0.0173078
1000,5.3e-06,9e-07,7.45e-05,8e-07,2.56e-05,1,0.0018662,0.0018662,0.0020304,0.002371,0.0028649,0.0032848,0.0035686,0.0040814,0.0049427,0.0051758,0.0056713,0.0061685,0.00681,0.0074358,0.0080473,0.0086817,0.0091441,0.0099201,0.0106059,0.0110677,0.0115053,0.0119051,0.0120244,0.0124084,0.01291,0.0136725,0.0142073,0.0146068,0.0151816,0.0155819,0.0158792,0.0159855,0.0165556
10000,7e-07,5e-07,1.72e-05,4e-07,1.39e-05,1,0.0010376,0.0010376,0.0016823,0.0021963,0.0026821,0.0031569,0.0038522,0.0043269,0.0048103,0.0053083,0.0056763,0.0061709,0.0068153,0.0073298,0.0079151,0.0082713,0.0088927,0.0092682,0.0099182,0.0104233,0.0111421,0.0116784,0.0127248,0.0132705,0.013529,0.0139134,0.0144853,0.0144828,0.015022,0.0156393,0.0158735,0.0165348,0.0169802
100000,8e-07,4e-07,1.94e-05,4e-07,1.36e-05,1,0.0010829,0.0010829,0.0016266,0.002328,0.0027432,0.0033718,0.0039759,0.0043993,0.0047909,0.005307,0.0058891,0.0062781,0.0065539,0.0072832,0.0078081,0.0084198,0.0090381,0.0095019,0.0100779,0.0105539,0.0109532,0.0117033,0.0119844,0.0124386,0.0129763,0.013597,0.0142702,0.0144722,0.0150106,0.0156941,0.0160003,0.0164283,0.0167995
1000000,2.4e-06,6e-07,2.44e-05,4e-07,3.84e-05,1,0.0020906,0.0020906,0.0021733,0.0023302,0.0026063,0.0031054,0.0035943,0.0040755,0.0045378,0.0049879,0.0053537,0.0058711,0.0064762,0.0069629,0.0077307,0.0083209,0.0090283,0.0097463,0.0106846,0.0108404,0.0115154,0.0118461,0.0123108,0.0122998,0.0128794,0.0136652,0.0139459,0.014644,0.0149719,0.0158057,0.0163692,0.0164447,0.0169916
1000,5.8e-06,5e-07,6.72e-05,4e-07,2.24e-05,1,0.001788,0.001788,0.0019286,0.0026652,0.0031608,0.0038516,0.0044873,0.0052996,0.0059808,0.0065711,0.0074065,0.0080724,0.0087099,0.0089389,0.0090467,0.0092125,0.0099056,0.0101261,0.0108276,0.0109086,0.011219,0.0113278,0.0118246,0.0125886,0.0128478,0.0137034,0.0142971,0.014992,0.0154897,0.0160733,0.0167716,0.0169788,0.018072
10000,8e-07,5e-07,1.89e-05,4e-07,1.44e-05,1,0.0010683,0.0010683,0.0017664,0.0023706,0.0030086,0.0034337,0.0042109,0.0044954,0.0049575,0.0054174,0.0058825,0.006326,0.0070821,0.0073385,0.0079811,0.0085645,0.0091439,0.0097212,0.00999,0.0106727,0.0111986,0.0114427,0.0122173,0.0127259,0.0133399,0.0137474,0.0145493,0.0153239,0.0157907,0.0160641,0.0163671,0.0169118,0.0175226
100000,7e-07,5e-07,1.77e-05,4e-07,1.87e-05,1,0.0011316,0.0011316,0.0017464,0.0022307,0.0028424,0.0033633,0.0039387,0.0044535,0.0049588,0.0053623,0.0057955,0.0063772,0.007064,0.0075124,0.0079261,0.0084463,0.0092431,0.0097401,0.0103328,0.010799,0.0113141,0.0117693,0.0123203,0.0129031,0.0133219,0.0136507,0.0139645,0.014398,0.0151018,0.0160468,0.0168363,0.0169894,0.0175084
1000000,2.8e-06,1.2e-06,2.38e-05,9e-07,1.17e-05,1,0.00183,0.00183,0.0022362,0.0024811,0.0030266,0.003552,0.0039775,0.0044035,0.0047541,0.0052833,0.0057079,0.0062083,0.0069776,0.0075752,0.0080843,0.0087461,0.0094321,0.0100285,0.010595,0.0111309,0.0118351,0.0122628,0.0123543,0.012817,0.0130315,0.0136912,0.0140976,0.0147338,0.0153127,0.0158983,0.0164727,0.0169533,0.0177435
1000,5.9e-06,1.4e-06,6.38e-05,1.3e-06,1.93e-05,1,0.0020479,0.0020479,0.0020826,0.0026013,0.002815,0.003184,0.0035991,0.004302,0.0048602,0.0053616,0.0057684,0.0064248,0.0068499,0.00738,0.0080332,0.0087101,0.0091032,0.0099121,0.0102845,0.0109769,0.0114916,0.0119379,0.0126009,0.0125957,0.0132427,0.013675,0.0143917,0.01483,0.0151998,0.0154409,0.0161259,0.0164507,0.0173924
10000,2e-06,1.6e-06,2.05e-05,1.4e-06,2.35e-05,1,0.0011345,0.0011345,0.0018054,0.0024237,0.0032992,0.0037666,0.0045611,0.0049611,0.0055756,0.0058364,0.0064273,0.0066785,0.0068917,0.0072882,0.0078966,0.0082624,0.0087777,0.0091193,0.0097374,0.010371,0.010767,0.0114615,0.0119927,0.0122801,0.0133714,0.0138933,0.0142263,0.0146116,0.0148285,0.015305,0.0158744,0.0165987,0.0171148
100000,1.3e-06,9e-07,1.81e-05,9e-07,2.1e-05,1,0.0010911,0.0010911,0.0017279,0.0022415,0.0027599,0.003406,0.0038627,0.0042586,0.0047766,0.0053484,0.0058141,0.0063367,0.0069549,0.00777,0.0082064,0.0088265,0.0093547,0.010006,0.0104159,0.0109332,0.011248,0.011711,0.0123673,0.0126105,0.0129055,0.0134913,0.0141163,0.0144515,0.0149718,0.0156217,0.016007,0.0165238,0.0169287
1000000,2.9e-06,9e-07,2.31e-05,1e-06,1.2e-05,1,0.0020735,0.0020735,0.0021561,0.0025267,0.0029316,0.0033191,0.0037565,0.0041092,0.0046681,0.0051769,0.00559,0.0060802,0.0067909,0.0075947,0.0079949,0.0087258,0.0088955,0.0095877,0.0099627,0.010511,0.0109724,0.0113834,0.0116802,0.0122839,0.0127939,0.0137757,0.0144451,0.0151224,0.0153433,0.0159286,0.0165834,0.0166872,0.0173352
1000,4.5e-06,5e-07,5.91e-05,4e-07,1.71e-05,1,0.0017494,0.0017494,0.0020264,0.0024963,0.0030181,0.0033409,0.0039546,0.0043558,0.004855,0.0054059,0.0058908,0.0064314,0.0069208,0.0075599,0.0082642,0.008977,0.0097519,0.0105461,0.0111147,0.0115444,0.0120391,0.0121207,0.0122854,0.0124879,0.0132207,0.0138582,0.0139985,0.0147007,0.0154075,0.0156294,0.0164378,0.0168605,0.0179273
10000,1.5e-06,1e-06,1.91e-05,9e-07,1.53e-05,1,0.0010975,0.0010975,0.0018015,0.0022804,0.0028951,0.0033543,0.0040426,0.0043888,0.0050157,0.005425,0.0056797,0.0062639,0.0068272,0.0073649,0.0080412,0.0084336,0.0092796,0.0097657,0.0102623,0.0107753,0.0112454,0.011665,0.0124415,0.0131976,0.0134045,0.0137352,0.0141296,0.0148794,0.0153641,0.0161567,0.0167671,0.017078,0.0174733
100000,1.3e-06,9e-07,1.94e-05,9e-07,1.99e-05,1,0.0010702,0.0010702,0.0017383,0.0023975,0.0029043,0.0033009,0.0038708,0.0044343,0.0049091,0.005546,0.0058299,0.0064017,0.0069887,0.0074058,0.0078377,0.0085849,0.0091933,0.0096363,0.0100383,0.0108926,0.0113592,0.01161,0.0120794,0.0127848,0.0135264,0.0138796,0.014791,0.0150289,0.015527,0.0162596,0.0162215,0.0164241,0.0171426
1000000,1.5e-06,6e-07,2.25e-05,4e-07,1.27e-05,2,0.002205,0.0023103,0.002205,0.002371,0.0030366,0.0032481,0.0036742,0.0040476,0.0046453,0.0050629,0.0057056,0.0060357,0.0066845,0.0074161,0.0083178,0.0091966,0.0096031,0.0100432,0.010678,0.011051,0.0116151,0.0117758,0.0121558,0.0126336,0.013169,0.0138439,0.0143693,0.015016,0.0160281,0.016511,0.0166901,0.0173178,0.0178766
1000,4.6e-06,5e-07,6.23e-05,4e-07,1.73e-05,2,0.0019775,0.0019819,0.0019775,0.0025493,0.0027682,0.003165,0.0036579,0.0042671,0.0047514,0.0052057,0.0058138,0.0060816,0.0066305,0.0073217,0.0079136,0.0083731,0.0091623,0.009586,0.0102126,0.0107351,0.0113121,0.0115498,0.0118311,0.0123244,0.0128121,0.0129747,0.0135112,0.014215,0.0150613,0.0154437,0.0162261,0.0166635,0.0170249
10000,1.4e-06,1e-06,1.8e-05,9e-07,2.07e-05,1,0.0010685,0.0010685,0.0017501,0.002234,0.0027403,0.0033016,0.0037856,0.0042655,0.0048598,0.0053706,0.0057573,0.0062541,0.0066515,0.0072456,0.0077305,0.0083423,0.0085829,0.0094142,0.0098188,0.0105199,0.0112144,0.011451,0.011784,0.0125053,0.0132912,0.0140198,0.0147502,0.0157054,0.0164781,0.0177898,0.0186548,0.0179675,0.0178917
100000,1.4e-06,9e-07,1.84e-05,9e-07,1.56e-05,1,0.0011072,0.0011072,0.0017105,0.0022616,0.0028555,0.0033303,0.0037612,0.0042527,0.0049305,0.0052965,0.0057168,0.0061715,0.0067526,0.0074178,0.0080236,0.0084623,0.0090302,0.0096308,0.0098092,0.0105312,0.0108606,0.0114997,0.0119318,0.0121286,0.0134314,0.0134591,0.0141604,0.0146421,0.0150228,0.0154943,0.0157321,0.0163962,0.0169655
1000000,3.5e-06,1.2e-06,2.1e-05,1.3e-06,1.22e-05,1,0.0018231,0.0018231,0.0021029,0.0023581,0.0028518,0.003098,0.003487,0.0041352,0.0046633,0.005143,0.0054497,0.0061454,0.0067761,0.0076944,0.0080963,0.0088811,0.0092489,0.0099567,0.010811,0.0110526,0.0117093,0.0119498,0.0124196,0.0125814,0.0132432,0.0135865,0.0143074,0.0145941,0.0148534,0.0154006,0.0159756,0.0164064,0.017266
1000,5.1e-06,5e-07,7.07e-05,6e-07,2.1e-05,2,0.0018292,0.0020434,0.0018292,0.0023294,0.0028942,0.0034838,0.0039585,0.0044233,0.0050078,0.005569,0.0061052,0.0065194,0.007202,0.0077058,0.0082686,0.0087429,0.0093917,0.0097247,0.0103399,0.0108009,0.011356,0.0114064,0.0120556,0.0125537,0.0131174,0.0135527,0.0144221,0.0147644,0.0151722,0.015718,0.0163511,0.0172111,0.0178463
10000,1.9e-06,1.4e-06,2e-05,1.4e-06,1.7e-05,1,0.0011212,0.0011212,0.0017523,0.0023777,0.0029363,0.0033572,0.0041625,0.0044333,0.0049266,0.0054328,0.0060419,0.0064273,0.0069659,0.0072822,0.0079284,0.0085368,0.0090707,0.0095233,0.0101389,0.0108736,0.0111692,0.011978,0.0124036,0.0128817,0.0134744,0.0138213,0.0144916,0.014898,0.0154465,0.0156986,0.0166173,0.0173991,0.0177513
100000,8e-07,4e-07,1.9e-05,4e-07,1.46e-05,1,0.0011234,0.0011234,0.0018032,0.0023512,0.0029212,0.0033754,0.0040071,0.004496,0.0050611,0.0055458,0.0061896,0.0064902,0.006962,0.007448,0.0080232,0.0085295,0.0091228,0.0096985,0.0102896,0.0106829,0.0113564,0.011551,0.0122713,0.0125352,0.0131855,0.013438,0.0139668,0.0149659,0.0154356,0.0161571,0.0171107,0.017355,0.0177622
1000000,2.4e-06,5e-07,2.38e-05,4e-07,1.09e-05,1,0.0017398,0.0017398,0.0021044,0.002431,0.0028934,0.0035427,0.0039833,0.0042515,0.004784,0.0051323,0.0057337,0.0062479,0.0067206,0.0075001,0.007804,0.0085952,0.0091281,0.0097844,0.010069,0.0105423,0.011272,0.0114757,0.0123387,0.0128559,0.0137052,0.014088,0.0141552,0.014908,0.0151559,0.0157912,0.0165333,0.0170235,0.0176825
1000,4.9e-06,5e-07,6.17e-05,4e-07,1.72e-05,2,0.0019091,0.002048,0.0019091,0.0024077,0.0027024,0.0030818,0.0037459,0.0040411,0.0045849,0.0051625,0.0057087,0.0062762,0.006783,0.0072888,0.0079186,0.0086356,0.0093012,0.0100118,0.010527,0.0109697,0.0116695,0.0120548,0.0123503,0.0128146,0.0130131,0.0134301,0.0137418,0.0144797,0.0149672,0.0153866,0.0162117,0.0167151,0.017814
10000,8e-07,4e-07,1.82e-05,4e-07,1.45e-05,1,0.001117,0.001117,0.0018042,0.0022899,0.002858,0.0034921,0.0041154,0.0045676,0.0049422,0.0055348,0.0059601,0.0064081,0.0069364,0.0078005,0.0081828,0.0084632,0.0090158,0.0094498,0.0101415,0.0106918,0.0113103,0.0115983,0.0123934,0.012874,0.0135179,0.0140891,0.014451,0.0149018,0.0152083,0.0154943,0.0164244,0.0167157,0.0177944
100000,7e-07,5e-07,1.89e-05,4e-07,3.03e-05,1,0.0011211,0.0011211,0.0017296,0.002297,0.0028509,0.0033583,0.0038843,0.0043811,0.0049593,0.0056812,0.0058561,0.0062493,0.0070018,0.0074529,0.0085053,0.0099348,0.0105719,0.0112153,0.0113095,0.0111763,0.010884,0.0113495,0.0116694,0.0121645,0.0127656,0.013267,0.0140472,0.0143894,0.0154652,0.0162256,0.0173025,0.0174114,0.0179533
1000000,2.9e-06,1e-06,2.29e-05,9e-07,1.28e-05,1,0.0018693,0.0018693,0.0022937,0.0026163,0.0027707,0.0031567,0.0038626,0.0045042,0.0049718,0.0054198,0.0060713,0.0065575,0.0073527,0.0077361,0.0085371,0.0087944,0.0092005,0.0101029,0.0105967,0.0110564,0.0114629,0.0121472,0.0126984,0.0132487,0.014044,0.0142859,0.0152147,0.015792,0.0160144,0.0163723,0.0170911,0.01817,0.0184847
1000,4.5e-06,5e-07,6.1e-05,5e-07,1.86e-05,1,0.0018468,0.0018468,0.0019879,0.0024151,0.0028388,0.0033553,0.003833,0.0043203,0.0046909,0.0053674,0.0064484,0.0064734,0.0070559,0.0076025,0.008183,0.0088938,0.0095113,0.00993,0.0107385,0.0110449,0.0117564,0.0122921,0.012545,0.0128776,0.0133989,0.0135427,0.0140545,0.014675,0.0156774,0.0160784,0.0167478,0.0173017,0.0178924
10000,6e-07,5e-07,1.82e-05,5e-07,2.57e-05,1,0.0011196,0.0011196,0.0017928,0.0023399,0.0028276,0.003357,0.0038713,0.0045825,0.0049782,0.0054172,0.0061448,0.0061692,0.0069851,0.0073422,0.0080161,0.0084656,0.0092339,0.0096219,0.0102898,0.0107181,0.0113968,0.011858,0.0123105,0.0128942,0.0134813,0.0140175,0.0146303,0.0151385,0.0155158,0.0159926,0.0163031,0.0169771,0.0172135
100000,8e-07,5e-07,1.82e-05,4e-07,3.69e-05,1,0.0011145,0.0011145,0.0018177,0.0025063,0.0029291,0.0033254,0.0039783,0.0044712,0.0048201,0.0055661,0.0061448,0.0063935,0.0067586,0.0073668,0.0076877,0.0085175,0.0088216,0.0095402,0.0100159,0.0105931,0.0112182,0.011938,0.0120538,0.0128912,0.0131924,0.0136481,0.0141567,0.0149698,0.0154919,0.0157225,0.0164389,0.0171453,0.0186268
1000000,2.1e-06,5e-07,2.64e-05,4e-07,2.49e-05,1,0.0022726,0.0022726,0.0026783,0.0030548,0.003643,0.0041812,0.0046782,0.0053291,0.0062454,0.0067508,0.0073017,0.0075685,0.0081875,0.0087562,0.0092422,0.0098189,0.0106033,0.0101959,0.010191,0.0108813,0.011202,0.010977,0.0116043,0.0122178,0.0129865,0.0138916,0.0143258,0.0154697,0.0155845,0.0160405,0.0165475,0.0168465,0.0177031
