length,no_policy,seq,parallel,unseq,par_unseq,best_K,best_time,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32
10000,0.0036851,0.0036151,0.0015968,0.003471,0.001502,5,0.0034703,0.006818,0.0044184,0.0036295,0.0034782,0.0034703,0.0037129,0.004369,0.0048742,0.0053269,0.0058751,0.006519,0.0073105,0.0085214,0.0092103,0.0099335,0.0109067,0.0113847,0.0119425,0.0119439,0.0129099,0.0160041,0.0141572,0.0143136,0.0146052,0.0158819,0.0160873,0.0168248,0.0169472,0.0170712,0.0178735,0.0184526,0.0190512
100000,0.0332827,0.0313149,0.0048553,0.0321243,0.0049976,7,0.0107907,0.0405796,0.0238568,0.018145,0.0151158,0.0129983,0.0130483,0.0107907,0.011164,0.0135387,0.0138836,0.013914,0.0129099,0.0134116,0.0127073,0.0131527,0.0136384,0.0141051,0.0142838,0.0154131,0.0156915,0.0161323,0.0166186,0.0169348,0.0167595,0.0176719,0.0179587,0.0184808,0.0195267,0.0198005,0.0201629,0.0211119,0.0212123
1000000,0.3145924,0.3118904,0.0367406,0.3215334,0.0370707,8,0.0742444,0.3659436,0.1889773,0.132134,0.1120817,0.0913494,0.0870134,0.0770286,0.0742444,0.0863929,0.0815195,0.0845507,0.0840159,0.0786747,0.0768237,0.0752107,0.0774054,0.0758814,0.0780083,0.0817198,0.0819657,0.0810446,0.0810924,0.0777925,0.0768752,0.0764605,0.0769323,0.0802951,0.0788642,0.0759351,0.0744356,0.0744967,0.0754212
1000,0.0004562,0.0004394,0.0005556,0.0004047,0.0004178,2,0.0022837,0.002307,0.0022837,0.0026652,0.0032283,0.003556,0.0039964,0.004516,0.0049821,0.0067522,0.005744,0.00635,0.0071061,0.0079644,0.0081714,0.0089245,0.009515,0.0101216,0.0104947,0.011106,0.0116914,0.0121766,0.012895,0.0131155,0.0133405,0.0137233,0.0147311,0.0153157,0.0154867,0.0152007,0.0159331,0.016559,0.0170293
10000,0.0038232,0.0037384,0.0015839,0.0037336,0.001539,4,0.0036232,0.0069694,0.0049958,0.0038131,0.0036232,0.0036455,0.0036743,0.0042067,0.0048828,0.0052497,0.0057846,0.0064954,0.007008,0.007995,0.0089205,0.009562,0.0107171,0.0113099,0.0120633,0.0122255,0.0122904,0.0124545,0.0131375,0.013561,0.0144909,0.0150943,0.0159738,0.0162927,0.0164908,0.0169041,0.0176784,0.0177954,0.0183272
100000,0.0342485,0.0339479,0.0050887,0.0350807,0.0050075,8,0.0105244,0.0424274,0.0257926,0.019718,0.0152881,0.0128021,0.0110332,0.010775,0.0105244,0.0144692,0.0145944,0.0139959,0.0136666,0.0133419,0.0133494,0.013649,0.0137101,0.01352,0.0141328,0.0146719,0.0161998,0.0159671,0.0163895,0.0167077,0.0169221,0.0177751,0.0182963,0.0194213,0.0193482,0.0196573,0.0205001,0.020957,0.0212757
1000000,0.3287593,0.3242686,0.0392585,0.3919891,0.0436432,16,0.0691061,0.3685517,0.1867052,0.1360688,0.1085054,0.0912047,0.0874206,0.0772003,0.0709217,0.0875046,0.0850857,0.0797649,0.0757344,0.0748228,0.0718468,0.0710335,0.0691061,0.0749053,0.0738597,0.0738774,0.0747353,0.076611,0.0770666,0.0781231,0.0744379,0.0759886,0.0757309,0.0778709,0.0753803,0.0748823,0.0752405,0.0752235,0.0760243
1000,0.000485,0.000466,0.0005891,0.0004545,0.0005407,2,0.0020597,0.0023881,0.0020597,0.0026617,0.0033045,0.0036488,0.0039068,0.0045709,0.0047209,0.0053065,0.0058232,0.0060857,0.0065828,0.007282,0.0077525,0.0081955,0.0091273,0.0098001,0.0106695,0.0112731,0.0116706,0.0123517,0.012617,0.0127724,0.0132467,0.0135248,0.0139896,0.0146002,0.0151534,0.0156172,0.0161116,0.0171316,0.017641
10000,0.0038645,0.0038016,0.0015414,0.0041013,0.0013153,4,0.0035324,0.0058321,0.0043086,0.004005,0.0035324,0.0035789,0.0039286,0.0044721,0.0047967,0.005459,0.0058992,0.0066706,0.0074475,0.0082189,0.0085764,0.0096793,0.0103005,0.0111511,0.0115704,0.0119506,0.0124381,0.0126729,0.0132248,0.0143472,0.0144505,0.014821,0.0150263,0.0159651,0.0159607,0.0166327,0.0173345,0.0178266,0.0182453
100000,0.0336661,0.0313339,0.0046608,0.0335577,0.005247,7,0.0099819,0.0434029,0.0249507,0.0182145,0.0153003,0.0122103,0.0107803,0.0099819,0.0105014,0.0134507,0.014237,0.0136891,0.0134779,0.0130303,0.0126515,0.0132552,0.0134284,0.0141012,0.0145919,0.0147183,0.0154757,0.0158289,0.0159711,0.0166235,0.0171016,0.0172203,0.0180111,0.0184628,0.0191494,0.0197694,0.0201538,0.0207025,0.0219462
1000000,0.3094032,0.3376597,0.0426532,0.3099383,0.0380357,27,0.0746278,0.3712147,0.1923533,0.1335342,0.1142531,0.1004796,0.0876364,0.0857746,0.1047464,0.0983132,0.0925629,0.0954568,0.087223,0.0810195,0.0794244,0.0809108,0.0793961,0.0842565,0.0773626,0.0812352,0.0820739,0.0859954,0.084105,0.0832962,0.0834837,0.0826271,0.076793,0.0746278,0.0762552,0.0753777,0.0760027,0.0748746,0.0750363
1000,0.0004598,0.0004467,0.0005928,0.0004428,0.0004922,2,0.0021212,0.0024379,0.0021212,0.0025761,0.0031695,0.0037151,0.0038942,0.0042531,0.0047914,0.005359,0.0057664,0.0065207,0.0069043,0.0073927,0.0082104,0.0089265,0.0094575,0.0104612,0.0110648,0.0114465,0.0122177,0.0125839,0.012903,0.0131739,0.0136508,0.0140282,0.0149166,0.0151371,0.015895,0.0161523,0.0167386,0.0173217,0.0177361
10000,0.0036961,0.0035317,0.0015619,0.0038311,0.0015472,5,0.0038062,0.0065249,0.0051225,0.0047064,0.0039019,0.0038062,0.0040385,0.0044766,0.0050541,0.0055472,0.0061992,0.0069933,0.0074953,0.0084453,0.0094734,0.0097237,0.0109596,0.0111786,0.01179,0.0124604,0.0125488,0.0128761,0.0131628,0.0138597,0.0144676,0.0150106,0.0150829,0.0155819,0.0163811,0.0167604,0.0173829,0.0182391,0.0186402
100000,0.0362842,0.0365623,0.0054545,0.0330891,0.0047019,6,0.0110169,0.0412925,0.0255865,0.0189253,0.0152374,0.0124623,0.0110169,0.011495,0.0152773,0.0155898,0.0151386,0.0147343,0.0140346,0.0137491,0.013903,0.0148066,0.0142988,0.0141379,0.0143808,0.0147942,0.0154482,0.015558,0.0160688,0.0161353,0.0171648,0.018092,0.0182226,0.0185425,0.0192713,0.0195344,0.0199547,0.0208404,0.021524
1000000,0.3342544,0.3307655,0.0406604,0.3358953,0.0416219,16,0.0689919,0.3704829,0.1863135,0.1350489,0.1110149,0.0930088,0.0866521,0.0791661,0.0719915,0.0855198,0.0836545,0.0783525,0.0741709,0.074653,0.0725656,0.0717288,0.0689919,0.0757268,0.0728373,0.0733158,0.0755063,0.0766639,0.0773177,0.0775091,0.0779049,0.0749822,0.0767961,0.0750107,0.0777257,0.0811933,0.0767023,0.0744607,0.0744389
1000,0.0004698,0.0004514,0.0006545,0.0004544,0.0004381,2,0.0019975,0.0023785,0.0019975,0.0027093,0.0032342,0.003733,0.003807,0.0043011,0.0047692,0.0055364,0.0057221,0.0062291,0.0068378,0.007313,0.0079938,0.0083364,0.0091975,0.009775,0.0102958,0.0113138,0.0118827,0.012091,0.0123587,0.0128929,0.0133764,0.0135966,0.0141207,0.0146782,0.0151824,0.0157195,0.0162991,0.0172388,0.0176906
10000,0.0038472,0.0038182,0.0014549,0.0037689,0.0013679,4,0.0034159,0.0063105,0.004389,0.00399,0.0034159,0.0034984,0.0039029,0.0044908,0.0050196,0.005428,0.0060276,0.0065847,0.0074081,0.0083983,0.0092758,0.009661,0.0107342,0.0111621,0.0114307,0.0120996,0.012376,0.0127404,0.0128877,0.0133589,0.0137884,0.0141679,0.0150372,0.015888,0.0162942,0.0167309,0.0171415,0.0176045,0.018135
100000,0.033144,0.0322373,0.0051907,0.0318083,0.0050143,7,0.0101591,0.0402811,0.0239915,0.019604,0.0149899,0.0131834,0.010821,0.0101591,0.0106676,0.0135746,0.0139717,0.0139462,0.0134831,0.0133262,0.0128355,0.0130305,0.0132459,0.0138097,0.0142053,0.0151832,0.0150827,0.0154048,0.0160413,0.0171238,0.0167936,0.0174681,0.0178238,0.0184142,0.0192166,0.0198317,0.0203081,0.0205433,0.0210304
1000000,0.3188047,0.3186247,0.0372133,0.3279537,0.0470843,16,0.0705976,0.3728258,0.1987065,0.138346,0.1100809,0.0962551,0.0857293,0.076721,0.0718685,0.086769,0.0802075,0.0787603,0.0826753,0.078184,0.0718727,0.0724252,0.0705976,0.0722833,0.0732461,0.0746266,0.0743993,0.0759737,0.0774882,0.076882,0.0775574,0.076212,0.074343,0.0735918,0.0739605,0.0761581,0.0747516,0.0740265,0.0760555
1000,0.0004682,0.0004474,0.0005884,0.0005556,0.000456,2,0.0021169,0.0024796,0.0021169,0.0025758,0.0032546,0.0036536,0.00391,0.0044219,0.0048869,0.0053334,0.0057931,0.006376,0.0067406,0.0072881,0.00794,0.0087709,0.0092485,0.0103591,0.010877,0.011386,0.0118692,0.0120367,0.0125779,0.0128493,0.013686,0.0144951,0.0143899,0.0148442,0.0151357,0.015934,0.016435,0.0168234,0.0174262
10000,0.0038534,0.0037388,0.0015462,0.0036837,0.0014054,5,0.0035532,0.0067399,0.0049478,0.0043122,0.0038382,0.0035532,0.0038212,0.0045225,0.0051752,0.0058236,0.0064117,0.0068525,0.0077582,0.0084477,0.0095067,0.0101596,0.0108605,0.011492,0.0115323,0.0116666,0.0118292,0.0128672,0.0135353,0.0140914,0.0145611,0.0150795,0.0158552,0.0159836,0.0165134,0.0169383,0.0172812,0.0174358,0.0179679
100000,0.0340304,0.0340005,0.0051376,0.0347144,0.005153,7,0.0108544,0.0394415,0.024853,0.0181708,0.0154646,0.012542,0.0115052,0.0108544,0.011143,0.0141248,0.0137979,0.0139804,0.0134432,0.0131501,0.0132795,0.0132157,0.0138177,0.0136802,0.0142768,0.0142765,0.0152904,0.0155992,0.0161912,0.0166371,0.0173935,0.0171963,0.0180386,0.0189487,0.0192714,0.0198172,0.0204029,0.0208824,0.0213168
1000000,0.3307229,0.3190024,0.0405507,0.3251779,0.0402031,15,0.0706897,0.3690305,0.1873517,0.1336163,0.1102168,0.094445,0.085134,0.0789637,0.0726266,0.0841105,0.0823083,0.0781455,0.0771593,0.073119,0.0736267,0.0706897,0.0711466,0.0731582,0.0719938,0.0746163,0.0744931,0.0776859,0.0771569,0.0784355,0.0753062,0.07603,0.0779149,0.0741332,0.075295,0.0756306,0.0753232,0.0755531,0.0758311
1000,0.0004684,0.0004511,0.0005846,0.0004478,0.0004568,2,0.0020343,0.0025331,0.0020343,0.0026128,0.0031915,0.0037196,0.0040199,0.0044632,0.0053364,0.0055708,0.0059489,0.0064171,0.0066498,0.0073976,0.0076174,0.0084312,0.0091119,0.0096888,0.0101976,0.0110971,0.0115374,0.0119085,0.0126265,0.0142341,0.0135602,0.0137142,0.0142402,0.0148309,0.0149273,0.0157542,0.0165604,0.0169706,0.0177666
10000,0.003815,0.0037399,0.001553,0.0036634,0.0015536,5,0.0035396,0.0064758,0.0045035,0.0038224,0.0035581,0.0035396,0.0038585,0.0043073,0.0048183,0.0053721,0.0060622,0.006584,0.007644,0.0088439,0.009392,0.0102118,0.0106516,0.0111298,0.0112684,0.0117147,0.0119152,0.0129573,0.0131417,0.0141513,0.0143111,0.0145457,0.015558,0.0156959,0.0159248,0.0169888,0.0170015,0.0176607,0.0184934
100000,0.0335246,0.0321256,0.0050496,0.0310977,0.0049928,7,0.0101404,0.0398151,0.0246612,0.0190758,0.0158185,0.0116412,0.0111345,0.0101404,0.0105801,0.0141468,0.0140216,0.0139253,0.0130485,0.0127924,0.0132442,0.0133668,0.0131405,0.0137126,0.0142089,0.0146706,0.0151703,0.0155519,0.0160237,0.0167076,0.0165765,0.0175435,0.0178264,0.0184413,0.0188908,0.0197473,0.019834,0.0203729,0.0208982
1000000,0.3758197,0.3511784,0.0483701,0.3625472,0.0398763,16,0.0694191,0.3709288,0.189763,0.1382652,0.1117035,0.0943172,0.0849802,0.0783253,0.0759122,0.0855518,0.08217,0.0782174,0.0758288,0.0738827,0.0718891,0.0704826,0.0694191,0.0728984,0.072571,0.0750298,0.0757654,0.07851,0.0769451,0.0780702,0.0753018,0.0751987,0.0743543,0.074647,0.073988,0.076154,0.0756866,0.0740049,0.0771656
1000,0.0004789,0.0004634,0.0005669,0.0004582,0.0005573,2,0.0020758,0.0023605,0.0020758,0.0026555,0.0033607,0.0038984,0.0040214,0.0045707,0.0055132,0.0054562,0.0059267,0.0063244,0.0067662,0.0074044,0.0081389,0.0094726,0.0096447,0.0100472,0.0107985,0.0114052,0.0117281,0.0127079,0.0129602,0.0133192,0.0134928,0.014178,0.0145905,0.0151638,0.0153105,0.0159409,0.0166121,0.0173661,0.0183429
10000,0.004064,0.0042451,0.0017813,0.0046637,0.0015812,5,0.0037932,0.0071927,0.0052112,0.0046687,0.0038544,0.0037932,0.0040364,0.0044385,0.0048889,0.0053631,0.0059792,0.0063441,0.0069048,0.0078167,0.0084732,0.0091674,0.0097162,0.0105722,0.0114288,0.0117478,0.012236,0.0128298,0.013491,0.0137501,0.0140417,0.0149074,0.0154286,0.0157274,0.016472,0.0170677,0.0173456,0.0180907,0.0183152
100000,0.0340642,0.033997,0.0051394,0.0335003,0.0047256,7,0.0102026,0.0410102,0.025709,0.0192251,0.0153414,0.012564,0.0108916,0.0102026,0.010287,0.0132237,0.0137308,0.0145239,0.0138669,0.0132976,0.0131751,0.013013,0.0135843,0.0139229,0.0143122,0.0147823,0.0156121,0.0162935,0.0167895,0.0174492,0.0182394,0.0186991,0.0187332,0.0189705,0.0196979,0.0198709,0.0204353,0.0212035,0.0214831
1000000,0.4029212,0.3769876,0.044159,0.3645593,0.0447778,16,0.0689273,0.3676523,0.1865226,0.1331932,0.1103355,0.0935471,0.0865786,0.0762564,0.0735707,0.0861039,0.0819701,0.0783575,0.0752252,0.0760484,0.0768296,0.0744481,0.0689273,0.0731238,0.0728383,0.073372,0.0762722,0.0770372,0.0769737,0.0772903,0.0758301,0.0753968,0.0759804,0.0765968,0.0748227,0.0759488,0.074129,0.0748448,0.0763844
1000,0.0004528,0.0004266,0.0006339,0.0004479,0.0004309,2,0.0020307,0.0022423,0.0020307,0.0026407,0.0032337,0.0036278,0.0040679,0.004631,0.0049223,0.0055046,0.0057833,0.0060452,0.0066681,0.0072058,0.0078899,0.0086967,0.0092211,0.0096135,0.0100739,0.0108469,0.0112634,0.0118069,0.012375,0.0132998,0.0137823,0.013853,0.0143883,0.0143216,0.0147971,0.0152346,0.0156998,0.0164885,0.0170635
10000,0.0039046,0.0038134,0.001486,0.0037723,0.0016606,4,0.0035007,0.0065525,0.004531,0.0035461,0.0035007,0.0037021,0.0037105,0.0043102,0.0049198,0.0052465,0.0058082,0.0065148,0.0070728,0.0082255,0.0089166,0.0096505,0.0103978,0.0112676,0.0113185,0.011616,0.012038,0.0122912,0.0128665,0.0137911,0.0142195,0.0146596,0.0151828,0.0157149,0.0164418,0.0170477,0.017996,0.0182605,0.0186168
100000,0.0394286,0.0386426,0.0058001,0.0356151,0.0051316,6,0.0139453,0.0466823,0.0285616,0.0260168,0.0168071,0.0144748,0.0139453,0.0172884,0.0173495,0.0158351,0.0154454,0.0153933,0.0169424,0.0178015,0.018335,0.0176355,0.0173972,0.017292,0.0175085,0.01823,0.018501,0.0189298,0.0194386,0.0206876,0.0205805,0.0215267,0.0230141,0.0223217,0.0233898,0.0232297,0.0244431,0.0246491,0.0255077
1000000,0.3529069,0.3421193,0.0402497,0.320247,0.0376664,16,0.0706538,0.3644023,0.1904861,0.1345204,0.1109675,0.0944962,0.0860886,0.0754279,0.0738679,0.0863307,0.0814233,0.07786,0.0756336,0.0759019,0.0729871,0.0723254,0.0706538,0.0736786,0.0725225,0.073883,0.0759031,0.077676,0.0767269,0.0766419,0.076174,0.0774497,0.0743217,0.0764807,0.0743362,0.0750492,0.0750158,0.0746697,0.0755183
1000,0.0004649,0.0004458,0.0005807,0.0004401,0.0004349,2,0.002157,0.0026877,0.002157,0.0026034,0.0031899,0.0035433,0.0040786,0.0045663,0.0050669,0.0053866,0.0057506,0.0062572,0.0069876,0.0073443,0.0079907,0.0086829,0.0094657,0.0100008,0.0110198,0.0116011,0.0121354,0.0122821,0.0129429,0.0130669,0.0134157,0.0140073,0.0145606,0.015446,0.0159708,0.0164797,0.0166651,0.0171869,0.0179171
10000,0.003829,0.0037398,0.0017274,0.0036226,0.0014784,5,0.0034732,0.006534,0.0047451,0.0040653,0.0036038,0.0034732,0.0038604,0.0043861,0.0050319,0.0055143,0.0061328,0.0070992,0.0074942,0.0089766,0.0096595,0.0103494,0.0109118,0.0115752,0.0119014,0.0121498,0.012273,0.012707,0.0130534,0.0132525,0.0139592,0.0144808,0.0157864,0.0159965,0.0168157,0.0172243,0.0178664,0.0180088,0.0183044
100000,0.0436822,0.0414553,0.0055856,0.0401427,0.0053941,7,0.0105617,0.0420756,0.0258547,0.0193824,0.0154861,0.0137069,0.0118415,0.0105617,0.0110158,0.0140137,0.0137673,0.0137365,0.0136417,0.0129721,0.0131192,0.0141858,0.0141762,0.014597,0.0148074,0.0146008,0.0148874,0.0152726,0.0158094,0.0168182,0.0171201,0.0173609,0.0177114,0.0185625,0.01943,0.0205162,0.0221098,0.0223212,0.0224589
1000000,0.3339211,0.3182281,0.0402585,0.3343842,0.0410565,16,0.0686365,0.3692673,0.1848678,0.1339503,0.1095247,0.0952164,0.0854742,0.0786777,0.0705615,0.0871772,0.0825388,0.0787759,0.0745851,0.0758375,0.0721425,0.071815,0.0686365,0.0731482,0.0730917,0.0754173,0.077672,0.0772696,0.0773395,0.0763189,0.0761077,0.076804,0.0753457,0.0750913,0.0755624,0.0748838,0.0749052,0.0749971,0.0800177
1000,0.0004591,0.0004512,0.0006058,0.0004538,0.0005112,2,0.0020069,0.0023563,0.0020069,0.0028483,0.0033947,0.0038182,0.0042073,0.0048694,0.0052245,0.0054352,0.0060276,0.0065197,0.0072521,0.0079018,0.0086475,0.0095628,0.0100984,0.01064,0.0111107,0.0113525,0.0118702,0.0121228,0.0126959,0.0130235,0.0134959,0.014132,0.0148043,0.015783,0.0157589,0.0165075,0.0177039,0.0183752,0.0184439
10000,0.0038571,0.0037997,0.0013655,0.0037625,0.0013916,4,0.0034372,0.0060874,0.0041533,0.0037548,0.0034372,0.0035391,0.0039614,0.004899,0.0051182,0.0056502,0.0061482,0.0069544,0.0077442,0.0085416,0.0094473,0.0106693,0.010966,0.0144825,0.011447,0.0119946,0.0122977,0.0129649,0.0131031,0.0143517,0.0152386,0.015755,0.0162508,0.016696,0.0168989,0.0174397,0.0180587,0.0180517,0.0182559
100000,0.0335494,0.0334523,0.0048106,0.0331081,0.0047372,7,0.010047,0.040713,0.0245737,0.0189745,0.0156105,0.013267,0.0110732,0.010047,0.010627,0.0131457,0.0145071,0.0143213,0.0146263,0.0145467,0.0134041,0.0135832,0.014127,0.0143359,0.0144771,0.0148651,0.0153999,0.0156958,0.0162707,0.0168534,0.017001,0.0178403,0.0183316,0.0187249,0.0194294,0.0195534,0.020162,0.0210919,0.0215602
1000000,0.3173623,0.3152645,0.0373941,0.3193723,0.0373579,14,0.071634,0.3688642,0.1926542,0.135455,0.1102247,0.0942254,0.0832957,0.0769979,0.0738777,0.0855679,0.0804192,0.0788299,0.0755411,0.0736898,0.071634,0.0724669,0.0744543,0.0777521,0.0740604,0.0741307,0.0737023,0.0781621,0.0751692,0.0782179,0.0762559,0.07524,0.0754526,0.0747674,0.0745167,0.0751474,0.0734246,0.0742905,0.0738853
